Wavenumber (1/cm),Transmittance
1061.113999665846,0.894
1062.2788828877947,0.897
1063.443761,0.897
1064.6086442219487,0.9
1065.7735274438974,0.903
1066.938410665846,0.906
1068.1032938877947,0.908
1069.268173,0.911
1070.4330562219486,0.913
1071.5979394438973,0.915
1072.762822665846,0.918
1073.9277058877947,0.92
1075.092585,0.921
1076.2574682219488,0.923
1077.4223514438975,0.925
1078.5872346658462,0.926
1079.7521178877948,0.925
1080.916997,0.925
1082.0818802219487,0.924
1083.2467634438974,0.922
1084.411646665846,0.919
1085.5765298877948,0.916
1086.741408,0.912
1087.9062912219488,0.91
1089.0711744438975,0.907
1090.2360576658461,0.907
1091.4009408877948,0.906
1092.56582,0.906
1093.7307032219487,0.907
1094.8955864438974,0.908
1096.060469665846,0.913
1097.2253528877948,0.914
1098.390232,0.917
1099.5551152219487,0.919
1100.7199984438973,0.919
1101.884881665846,0.92
1103.0497648877947,0.921
1104.214643,0.923
1105.3795262219487,0.928
1106.5444094438974,0.93
1107.709292665846,0.936
1108.8741758877948,0.938
1110.039055,0.941
1111.2039382219486,0.945
1112.3688214438973,0.952
1113.533704665846,0.954
1114.6985878877947,0.958
1115.863467,0.96
1117.0283502219486,0.964
1118.1932334438973,0.968
1119.358116665846,0.968
1120.5229998877946,0.97
1121.687879,0.971
1122.8527622219488,0.974
1124.0176454438974,0.975
1125.1825286658461,0.977
1126.3474118877948,0.977
1127.51229,0.978
1128.6771732219486,0.98
1129.8420564438973,0.98
1131.006939665846,0.98
1132.1718228877946,0.98
1133.336702,0.98
1134.5015852219487,0.98
1135.6664684438974,0.981
1136.8313516658461,0.982
1137.9962348877948,0.982
1139.161114,0.982
1140.3259972219487,0.982
1141.4908804438974,0.982
1142.655763665846,0.983
1143.8206468877947,0.984
1144.985525,0.984
1146.1504082219487,0.985
1147.3152914438974,0.985
1148.480174665846,0.985
1149.6450578877948,0.984
1150.809937,0.984
1151.9748202219487,0.983
1153.1397034438974,0.982
1154.304586665846,0.98
1155.4694698877947,0.98
1156.634349,0.977
1157.7992322219486,0.976
1158.9641154438973,0.974
1160.128998665846,0.972
1161.2938818877947,0.97
1162.458761,0.969
1163.6236442219488,0.968
1164.7885274438975,0.968
1165.9534106658461,0.965
1167.1182938877948,0.964
1168.283172,0.964
1169.4480552219486,0.964
1170.6129384438973,0.964
1171.777821665846,0.964
1172.9427048877947,0.964
1174.107584,0.965
1175.2724672219488,0.966
1176.4373504438975,0.967
1177.6022336658461,0.967
1178.7671168877948,0.967
1179.931996,0.967
1181.0968792219487,0.967
1182.2617624438974,0.969
1183.426645665846,0.97
1184.5915288877948,0.973
1185.756407,0.975
1186.9212902219488,0.977
1188.0861734438975,0.979
1189.2510566658461,0.98
1190.4159398877948,0.982
1191.580819,0.983
1192.7457022219487,0.984
1193.9105854438974,0.986
1195.075468665846,0.986
1196.2403518877948,0.987
1197.405231,0.987
1198.5701142219486,0.988
1199.7349974438973,0.988
1200.899880665846,0.988
1202.0647638877947,0.988
1203.229643,0.988
1204.3945262219486,0.988
1205.5594094438973,0.988
1206.724292665846,0.989
1207.8891758877946,0.989
1209.054054,0.989
1210.2189372219486,0.989
1211.3838204438973,0.989
1212.548703665846,0.99
1213.7135868877947,0.99
1214.878466,0.99
1216.0433492219486,0.99
1217.2082324438973,0.99
1218.373115665846,0.99
1219.5379988877946,0.99
1220.702878,0.99
1221.8677612219487,0.99
1223.0326444438974,0.99
1224.197527665846,0.99
1225.3624108877948,0.99
1226.527289,0.99
1227.6921722219488,0.99
1228.8570554438975,0.989
1230.0219386658462,0.988
1231.1868218877948,0.988
1232.351701,0.988
1233.5165842219487,0.987
1234.6814674438974,0.987
1235.846350665846,0.986
1237.0112338877948,0.985
1238.176113,0.985
1239.3409962219487,0.984
1240.5058794438974,0.983
1241.670762665846,0.982
1242.8356458877947,0.981
1244.000525,0.981
1245.1654082219486,0.981
1246.3302914438973,0.98
1247.495174665846,0.98
1248.6600578877947,0.98
1249.824936,0.98
1250.9898192219487,0.98
1252.1547024438973,0.979
1253.319585665846,0.978
1254.4844688877947,0.978
1255.649348,0.977
1256.8142312219486,0.977
1257.9791144438973,0.977
1259.143997665846,0.977
1260.3088808877947,0.977
1261.47376,0.977
1262.6386432219488,0.977
1263.8035264438975,0.977
1264.9684096658461,0.978
1266.1332928877948,0.979
1267.298171,0.98
1268.4630542219486,0.98
1269.6279374438973,0.98
1270.792820665846,0.981
1271.9577038877947,0.982
1273.122583,0.983
1274.2874662219488,0.983
1275.4523494438974,0.983
1276.6172326658461,0.983
1277.7821158877948,0.983
1278.946995,0.983
1280.1118782219487,0.983
1281.2767614438974,0.983
1282.441644665846,0.983
1283.6065278877948,0.983
1284.771407,0.983
1285.9362902219486,0.983
1287.1011734438973,0.983
1288.266056665846,0.983
1289.4309398877947,0.983
1290.595818,0.983
1291.7607012219487,0.983
1292.9255844438974,0.983
1294.090467665846,0.982
1295.2553508877947,0.982
1296.42023,0.982
1297.5851132219486,0.982
1298.7499964438973,0.982
1299.914879665846,0.981
1301.0797628877947,0.981
1302.244642,0.981
1303.4095252219488,0.981
1304.5744084438975,0.981
1305.7392916658462,0.98
1306.9041748877949,0.98
1308.069053,0.98
1309.2339362219486,0.98
1310.3988194438973,0.98
1311.563702665846,0.98
1312.7285858877947,0.98
1313.893465,0.98
1315.0583482219488,0.98
1316.2232314438975,0.98
1317.3881146658462,0.98
1318.5529978877948,0.98
1319.717877,0.98
1320.8827602219487,0.98
1322.0476434438974,0.98
1323.212526665846,0.979
1324.3774098877948,0.979
1325.542289,0.979
1326.7071722219487,0.979
1327.8720554438974,0.979
1329.036938665846,0.978
1330.2018218877947,0.977
1331.3667,0.977
1332.5315832219487,0.977
1333.6964664438974,0.976
1334.861349665846,0.976
1336.0262328877948,0.975
1337.191112,0.974
1338.3559952219487,0.974
1339.5208784438973,0.974
1340.685761665846,0.973
1341.8506448877947,0.973
1343.015524,0.972
1344.1804072219486,0.97
1345.3452904438973,0.969
1346.510173665846,0.968
1347.6750568877947,0.967
1348.839935,0.965
1350.0048182219487,0.963
1351.1697014438973,0.96
1352.334584665846,0.96
1353.4994678877947,0.959
1354.664347,0.956
1355.8292302219486,0.954
1356.9941134438973,0.952
1358.158996665846,0.951
1359.3238798877946,0.949
1360.488759,0.945
1361.6536422219488,0.944
1362.8185254438974,0.944
1363.9834086658461,0.941
1365.1482918877948,0.94
1366.313171,0.937
1367.4780542219487,0.936
1368.6429374438974,0.93
1369.807820665846,0.924
1370.9727038877948,0.92
1372.137582,0.912
1373.3024652219488,0.907
1374.4673484438974,0.904
1375.6322316658461,0.9
1376.7971148877948,0.895
1377.961994,0.89
1379.1268772219487,0.884
1380.2917604438974,0.88
1381.456643665846,0.877
1382.6215268877947,0.874
1383.786406,0.873
1384.9512892219486,0.871
1386.1161724438973,0.87
1387.281055665846,0.87
1388.4459388877947,0.87
1389.610817,0.871
1390.7757002219487,0.873
1391.9405834438974,0.875
1393.105466665846,0.878
1394.2703498877947,0.885
1395.435229,0.892
1396.6001122219486,0.899
1397.7649954438973,0.902
1398.929878665846,0.91
1400.0947618877947,0.916
1401.259641,0.917
1402.4245242219488,0.918
1403.5894074438975,0.919
1404.7542906658462,0.92
1405.9191738877948,0.92
1407.084053,0.921
1408.2489362219487,0.923
1409.4138194438974,0.924
1410.578702665846,0.925
1411.7435858877948,0.925
1412.908464,0.925
1414.0733472219488,0.925
1415.2382304438975,0.924
1416.4031136658461,0.921
1417.5679968877948,0.92
1418.732876,0.92
1419.8977592219487,0.92
1421.0626424438974,0.92
1422.227525665846,0.919
1423.3924088877948,0.918
1424.557288,0.914
1425.7221712219487,0.911
1426.8870544438973,0.906
1428.051937665846,0.902
1429.2168208877947,0.894
1430.381699,0.89
1431.5465822219487,0.885
1432.7114654438974,0.881
1433.876348665846,0.875
1435.0412318877948,0.867
1436.206111,0.865
1437.3709942219486,0.86
1438.5358774438973,0.858
1439.700760665846,0.856
1440.8656438877947,0.852
1442.030523,0.85
1443.1954062219486,0.849
1444.3602894438973,0.846
1445.525172665846,0.841
1446.6900558877946,0.839
1447.854935,0.837
1449.0198182219488,0.836
