Wavenumber (1/cm),Transmittance
451.337,0.904
452.1907284108329,0.904
453.0444568216658,0.904
453.8981852324987,0.904
454.7519136433316,0.904
455.605646,0.904
456.4593744108329,0.904
457.3131028216658,0.904
458.1668312324987,0.904
459.0205596433316,0.904
459.874292,0.904
460.7280204108329,0.904
461.5817488216658,0.904
462.4354772324987,0.904
463.2892056433316,0.904
464.142938,0.903
464.9966664108329,0.903
465.8503948216658,0.904
466.7041232324987,0.904
467.5578516433316,0.904
468.411584,0.904
469.2653124108329,0.904
470.1190408216658,0.904
470.9727692324987,0.903
471.8264976433316,0.903
472.68023,0.903
473.5339584108329,0.903
474.3876868216658,0.903
475.2414152324987,0.903
476.0951436433316,0.904
476.948876,0.904
477.8026044108329,0.904
478.6563328216658,0.904
479.5100612324987,0.904
480.3637896433316,0.906
481.217523,0.907
482.07125141083293,0.91
482.92497982166583,0.912
483.77870823249873,0.912
484.63243664333163,0.914
485.486169,0.917
486.3398974108329,0.921
487.1936258216658,0.923
488.0473542324987,0.926
488.9010826433316,0.929
489.754815,0.933
490.6085434108329,0.934
491.4622718216658,0.938
492.3160002324987,0.942
493.1697286433316,0.946
494.023461,0.949
494.8771894108329,0.949
495.7309178216658,0.95
496.5846462324987,0.951
497.4383746433316,0.957
498.292107,0.958
499.1458354108329,0.959
499.9995638216658,0.961
500.8532922324987,0.962
501.7070206433316,0.966
502.560753,0.969
503.4144814108329,0.971
504.2682098216658,0.973
505.1219382324987,0.977
505.9756666433316,0.978
506.829399,0.979
507.6831274108329,0.981
508.5368558216658,0.982
509.3905842324987,0.983
510.2443126433316,0.985
511.098045,0.987
511.9517734108329,0.99
512.8055018216659,0.993
513.6592302324988,0.993
514.5129586433317,0.994
515.366691,0.994
516.2204194108328,0.995
517.0741478216657,0.995
517.9278762324986,0.998
518.7816046433315,1.0
519.635337,1.0
520.489065410833,1.002
521.3427938216659,1.002
522.1965222324988,1.002
523.0502506433317,1.002
523.903983,1.002
524.7577114108329,1.004
525.6114398216658,1.005
526.4651682324987,1.006
527.3188966433316,1.006
528.172629,1.008
529.0263574108329,1.009
529.8800858216658,1.009
530.7338142324987,1.01
531.5875426433316,1.012
532.441275,1.012
533.2950034108329,1.012
534.1487318216658,1.013
535.0024602324987,1.013
535.8561886433316,1.014
536.709921,1.014
537.5636494108329,1.014
538.4173778216658,1.016
539.2711062324987,1.016
540.1248346433316,1.016
540.978568,1.016
541.8322964108329,1.016
542.6860248216658,1.016
543.5397532324987,1.016
544.3934816433316,1.016
545.247214,1.016
546.1009424108329,1.016
546.9546708216658,1.016
547.8083992324987,1.016
548.6621276433316,1.016
549.51586,1.016
550.3695884108329,1.016
551.2233168216658,1.014
552.0770452324987,1.014
552.9307736433316,1.016
553.784506,1.016
554.6382344108329,1.016
555.4919628216658,1.016
556.3456912324987,1.017
557.1994196433316,1.018
558.053152,1.02
558.9068804108329,1.021
559.7606088216658,1.021
560.6143372324987,1.021
561.4680656433316,1.022
562.321798,1.022
563.1755264108328,1.022
564.0292548216657,1.022
564.8829832324986,1.022
565.7367116433315,1.022
566.590444,1.022
567.444172410833,1.022
568.2979008216658,1.022
569.1516292324987,1.022
570.0053576433316,1.021
570.85909,1.021
571.7128184108329,1.02
572.5665468216658,1.02
573.4202752324987,1.018
574.2740036433316,1.018
575.127736,1.018
575.9814644108329,1.017
576.8351928216658,1.016
577.6889212324987,1.016
578.5426496433316,1.016
579.396382,1.016
580.2501104108329,1.014
581.1038388216658,1.013
581.9575672324987,1.013
582.8112956433316,1.013
583.665028,1.012
584.5187564108329,1.009
585.3724848216658,1.008
586.2262132324987,1.006
587.0799416433316,1.0
587.933674,0.993
588.7874024108329,0.979
589.6411308216658,0.979
590.4948592324987,1.0119
591.3485876433316,1.013
592.20232,1.012
593.0560484108329,1.012
593.9097768216658,1.012
594.7635052324987,1.012
595.6172336433316,1.01
596.470966,1.01
597.3246944108329,1.01
598.1784228216658,1.01
599.0321512324987,1.01
599.8858796433316,1.01
600.739613,1.009
601.5933414108329,1.008
602.4470698216658,1.006
603.3007982324987,1.005
604.1545266433316,1.004
605.008259,1.002
605.8619874108329,1.001
606.7157158216658,1.001
607.5694442324987,1.0
608.4231726433316,0.993
609.276905,0.991
610.130633410833,0.991
610.9843618216659,0.99
611.8380902324988,0.989
612.6918186433317,0.987
613.545551,0.986
614.399279410833,0.979
615.2530078216658,0.978
616.1067362324987,0.97
616.9604646433316,0.969
617.814197,0.97
618.6679254108329,0.971
619.5216538216658,0.978
620.3753822324987,0.9909
621.2291106433316,0.994
622.082843,0.994
622.9365714108329,0.993
623.7902998216658,0.993
624.6440282324987,0.99
625.4977566433316,0.989
626.351489,0.987
627.2052174108329,0.987
