Wavenumber (1/cm),Transmittance
565.2750339515317,0.936
566.5937214272975,0.936
567.9124089030634,0.936
569.231091,0.936
570.5497784757658,0.936
571.8684659515317,0.936
573.1871534272975,0.936
574.5058409030634,0.936
575.824522,0.936
577.1432094757658,0.936
578.4618969515317,0.936
579.7805844272975,0.936
581.0992719030634,0.936
582.417954,0.936
583.7366414757659,0.936
585.0553289515317,0.936
586.3740164272975,0.936
587.6927039030634,0.936
589.011386,0.936
590.3300734757659,0.936
591.6487609515317,0.934
592.9674484272975,0.932
594.2861359030634,0.932
595.604818,0.93
596.9235054757659,0.928
598.2421929515317,0.926
599.5608804272975,0.922
600.8795679030634,0.92
602.19825,0.918
603.5169374757659,0.914
604.8356249515317,0.914
606.1543124272976,0.914
607.4729999030634,0.914
608.791682,0.916
610.1103694757659,0.916
611.4290569515317,0.92
612.7477444272976,0.92
614.0664319030634,0.924
615.385113,0.926
616.7038004757659,0.928
618.0224879515317,0.93
619.3411754272976,0.93
620.6598629030634,0.93
621.978545,0.932
623.2972324757659,0.932
624.6159199515317,0.93
625.9346074272976,0.928
627.2532949030634,0.928
628.571977,0.926
629.8906644757658,0.926
631.2093519515316,0.922
632.5280394272975,0.922
633.8467269030633,0.92
635.165409,0.92
636.4840964757658,0.922
637.8027839515316,0.924
639.1214714272975,0.924
640.4401589030633,0.926
641.758841,0.93
643.0775284757658,0.936
644.3962159515316,0.942
645.7149034272975,0.944
647.0335909030633,0.946
648.352272,0.951
649.6709594757658,0.955
650.9896469515317,0.957
652.3083344272975,0.963
653.6270219030633,0.971
654.945704,0.975
656.2643914757658,0.975
657.5830789515317,0.975
658.9017664272975,0.975
660.2204539030633,0.975
661.539136,0.977
662.8578234757658,0.977
664.1765109515317,0.977
665.4951984272975,0.981
666.8138859030634,0.981
668.132568,0.981
669.4512554757658,0.983
670.7699429515317,0.985
672.0886304272975,0.987
673.4073179030634,0.989
674.726,0.989
676.0446874757658,0.991
677.3633749515317,0.991
678.6820624272975,0.991
680.0007499030634,0.993
681.319431,0.993
682.6381184757659,0.993
683.9568059515317,0.993
685.2754934272975,0.995
686.5941809030634,0.995
687.912863,0.993
689.2315504757659,0.993
690.5502379515317,0.993
691.8689254272975,0.989
693.1876129030634,0.987
694.506295,0.987
695.8249824757659,0.987
697.1436699515317,0.989
698.4623574272975,0.993
699.7810449030634,0.993
701.099727,0.997
702.4184144757659,1.0
703.7371019515317,1.0
705.0557894272976,1.0
706.3744769030634,1.0
707.693159,1.0
709.0118464757659,1.0
710.3305339515317,1.0
711.6492214272976,1.0
712.9679089030634,0.997
714.28659,0.997
715.6052774757659,0.997
716.9239649515317,0.997
718.2426524272976,0.995
719.5613399030634,0.995
720.880022,0.995
722.1987094757659,0.993
723.5173969515317,0.993
724.8360844272976,0.993
726.1547719030634,0.991
727.473454,0.991
