Wavenumber (1/cm),Transmittance
596.0,0.8647
597.0,0.8651
598.0,0.8655
599.0,0.8657
600.0,0.8657
601.0,0.8658
602.0,0.8659
603.0,0.866
604.0,0.8661
605.0,0.8662
606.0,0.8663
607.0,0.8664
608.0,0.8665
609.0,0.8665
610.0,0.8666
611.0,0.8667
612.0,0.8667
613.0,0.8667
614.0,0.8667
615.0,0.8668
616.0,0.8668
617.0,0.8668
618.0,0.8668
619.0,0.8669
620.0,0.8669
621.0,0.8669
622.0,0.8669
623.0,0.8668
624.0,0.8667
625.0,0.8666
626.0,0.8665
627.0,0.8664
628.0,0.8663
629.0,0.8662
630.0,0.8662
631.0,0.8661
632.0,0.866
633.0,0.8659
634.0,0.8658
635.0,0.8657
636.0,0.8656
637.0,0.8655
638.0,0.8654
639.0,0.8653
640.0,0.8652
641.0,0.8651
642.0,0.865
643.0,0.8649
644.0,0.8648
645.0,0.8647
646.0,0.8647
647.0,0.8646
648.0,0.8645
649.0,0.8644
650.0,0.8643
651.0,0.8642
652.0,0.8641
653.0,0.864
654.0,0.8639
655.0,0.8638
656.0,0.8637
657.0,0.8636
658.0,0.8635
659.0,0.8634
660.0,0.8633
661.0,0.8633
662.0,0.8644
663.0,0.8656
664.0,0.8667
665.0,0.8678
666.0,0.869
667.0,0.8701
668.0,0.8712
669.0,0.8724
670.0,0.8755
671.0,0.8788
672.0,0.8832
673.0,0.8832
674.0,0.8825
675.0,0.8817
676.0,0.8804
677.0,0.879
678.0,0.8774
679.0,0.8767
680.0,0.8763
681.0,0.876
682.0,0.8756
683.0,0.8754
684.0,0.8758
685.0,0.876
686.0,0.8762
687.0,0.8764
688.0,0.8766
689.0,0.8768
690.0,0.8771
691.0,0.8771
692.0,0.8774
693.0,0.8776
694.0,0.8779
695.0,0.8781
696.0,0.8782
697.0,0.8784
698.0,0.8785
699.0,0.8786
700.0,0.8788
701.0,0.8788
702.0,0.8788
703.0,0.8788
704.0,0.8787
705.0,0.8787
706.0,0.8786
707.0,0.8786
708.0,0.8786
709.0,0.8785
710.0,0.8785
711.0,0.8785
712.0,0.8784
713.0,0.8784
714.0,0.8783
715.0,0.8782
716.0,0.8782
717.0,0.8781
718.0,0.878
719.0,0.8779
720.0,0.8778
721.0,0.8775
722.0,0.8771
723.0,0.8767
724.0,0.8763
725.0,0.8759
726.0,0.8755
727.0,0.8751
728.0,0.8747
729.0,0.8743
730.0,0.874
731.0,0.8736
732.0,0.8732
733.0,0.8729
734.0,0.8725
735.0,0.8714
736.0,0.8698
737.0,0.8682
738.0,0.8666
739.0,0.8649
740.0,0.8627
741.0,0.8605
742.0,0.8584
743.0,0.8562
744.0,0.8541
745.0,0.8519
746.0,0.8493
747.0,0.8468
748.0,0.8442
749.0,0.8416
750.0,0.8391
751.0,0.8361
752.0,0.8327
753.0,0.8292
754.0,0.8258
755.0,0.8224
756.0,0.8189
757.0,0.8152
758.0,0.8115
759.0,0.8077
760.0,0.804
761.0,0.8002
762.0,0.7963
763.0,0.7924
764.0,0.7885
765.0,0.7852
766.0,0.7766
767.0,0.7793
768.0,0.7798
769.0,0.7801
770.0,0.7813
771.0,0.7825
772.0,0.7837
773.0,0.7848
774.0,0.7867
775.0,0.7887
776.0,0.7908
777.0,0.7928
778.0,0.795
779.0,0.7972
780.0,0.7996
781.0,0.8023
782.0,0.8055
783.0,0.8087
784.0,0.8124
785.0,0.8163
786.0,0.8202
787.0,0.8236
788.0,0.8271
789.0,0.8297
790.0,0.8313
791.0,0.8326
792.0,0.834
793.0,0.8353
794.0,0.8366
795.0,0.8378
796.0,0.8389
797.0,0.8401
798.0,0.8413
799.0,0.8424
800.0,0.8434
801.0,0.8442
802.0,0.8449
803.0,0.8456
804.0,0.8464
805.0,0.8473
806.0,0.8482
807.0,0.8492
808.0,0.8501
809.0,0.8513
810.0,0.8527
811.0,0.854
812.0,0.8553
813.0,0.8567
814.0,0.8579
815.0,0.8592
816.0,0.8605
817.0,0.8618
818.0,0.8631
819.0,0.8647
820.0,0.8664
821.0,0.8681
822.0,0.8684
823.0,0.8684
824.0,0.8686
825.0,0.8687
826.0,0.8688
827.0,0.8689
828.0,0.8689
829.0,0.8688
830.0,0.8686
831.0,0.8685
832.0,0.8683
833.0,0.8682
834.0,0.8683
835.0,0.8683
836.0,0.8683
837.0,0.8683
838.0,0.869
839.0,0.8702
840.0,0.8714
841.0,0.8727
842.0,0.8739
843.0,0.8752
844.0,0.8765
845.0,0.8778
846.0,0.879
847.0,0.879
848.0,0.879
849.0,0.8791
850.0,0.881
851.0,0.8793
852.0,0.8794
853.0,0.8795
854.0,0.8795
855.0,0.8796
856.0,0.8796
857.0,0.8796
858.0,0.8796
859.0,0.8796
860.0,0.8795
861.0,0.8795
862.0,0.8794
863.0,0.8793
864.0,0.8792
865.0,0.8792
866.0,0.8791
867.0,0.8789
868.0,0.8786
869.0,0.8783
870.0,0.878
871.0,0.8777
872.0,0.8774
873.0,0.8771
874.0,0.8768
875.0,0.8765
876.0,0.876
877.0,0.8755
878.0,0.875
879.0,0.8746
880.0,0.8741
881.0,0.8736
882.0,0.8729
883.0,0.8722
884.0,0.8715
885.0,0.8708
886.0,0.8701
887.0,0.8694
888.0,0.8687
889.0,0.8679
890.0,0.8672
891.0,0.8664
892.0,0.8652
893.0,0.8641
894.0,0.863
895.0,0.8619
896.0,0.8607
897.0,0.859
898.0,0.8567
899.0,0.8544
900.0,0.8521
901.0,0.8493
902.0,0.8465
903.0,0.8438
904.0,0.841
905.0,0.8382
906.0,0.8354
907.0,0.8325
908.0,0.8296
909.0,0.8267
910.0,0.8238
911.0,0.821
912.0,0.8178
913.0,0.8171
914.0,0.8177
915.0,0.8187
916.0,0.8196
917.0,0.8204
918.0,0.8212
919.0,0.8221
920.0,0.8233
921.0,0.8246
922.0,0.826
923.0,0.8273
924.0,0.8286
925.0,0.8297
926.0,0.8306
927.0,0.8315
928.0,0.8322
929.0,0.833
930.0,0.8337
931.0,0.8345
932.0,0.8358
933.0,0.8371
934.0,0.8385
935.0,0.8411
936.0,0.8449
937.0,0.8503
938.0,0.8538
939.0,0.8569
940.0,0.8583
941.0,0.8596
942.0,0.8604
943.0,0.8612
944.0,0.8613
945.0,0.8617
946.0,0.8614
947.0,0.8609
948.0,0.8602
949.0,0.8596
950.0,0.8577
951.0,0.8552
952.0,0.8526
953.0,0.8492
954.0,0.8453
955.0,0.8409
956.0,0.8358
957.0,0.8295
958.0,0.8247
959.0,0.8207
960.0,0.8167
961.0,0.8125
962.0,0.8082
963.0,0.8038
964.0,0.7994
965.0,0.7947
966.0,0.79
967.0,0.7853
968.0,0.7804
969.0,0.7752
970.0,0.7701
971.0,0.765
972.0,0.7584
973.0,0.7497
974.0,0.7422
975.0,0.7358
976.0,0.7294
977.0,0.7243
978.0,0.7211
979.0,0.7183
980.0,0.7217
981.0,0.7244
982.0,0.7278
983.0,0.7318
984.0,0.7367
985.0,0.7405
986.0,0.7443
987.0,0.7488
988.0,0.7514
989.0,0.7539
990.0,0.7566
991.0,0.7592
992.0,0.7619
993.0,0.7646
994.0,0.7678
995.0,0.7717
996.0,0.7756
997.0,0.7794
998.0,0.7806
999.0,0.7823
1000.0,0.7803
1001.0,0.78
1002.0,0.7797
1003.0,0.7792
1004.0,0.7786
1005.0,0.7778
1006.0,0.7766
1007.0,0.7753
1008.0,0.7722
1009.0,0.7694
1010.0,0.7667
1011.0,0.7634
1012.0,0.7598
1013.0,0.7555
1014.0,0.7511
1015.0,0.7472
1016.0,0.7434
1017.0,0.7396
1018.0,0.7359
1019.0,0.7323
1020.0,0.731
1021.0,0.7305
1022.0,0.7286
1023.0,0.7301
1024.0,0.7303
1025.0,0.7312
1026.0,0.7326
1027.0,0.7348
1028.0,0.7392
1029.0,0.7438
1030.0,0.7483
1031.0,0.7529
1032.0,0.7574
1033.0,0.7618
1034.0,0.7679
1035.0,0.7745
1036.0,0.7848
1037.0,0.7956
1038.0,0.8034
1039.0,0.8102
1040.0,0.8149
1041.0,0.8196
1042.0,0.8236
1043.0,0.8273
1044.0,0.831
1045.0,0.8345
1046.0,0.8381
1047.0,0.8416
1048.0,0.8451
1049.0,0.8485
1050.0,0.8519
1051.0,0.8553
1052.0,0.8587
1053.0,0.862
1054.0,0.8651
1055.0,0.868
1056.0,0.8708
1057.0,0.8736
1058.0,0.8755
1059.0,0.8775
1060.0,0.8794
1061.0,0.8809
1062.0,0.8815
1063.0,0.8821
1064.0,0.8827
1065.0,0.8824
1066.0,0.8821
1067.0,0.8818
1068.0,0.8815
1069.0,0.8811
1070.0,0.8809
1071.0,0.8807
1072.0,0.8805
1073.0,0.8803
1074.0,0.8803
1075.0,0.8803
1076.0,0.8803
1077.0,0.8806
1078.0,0.8809
1079.0,0.8812
1080.0,0.8815
1081.0,0.8818
1082.0,0.882
1083.0,0.8823
1084.0,0.8825
1085.0,0.8828
1086.0,0.8831
1087.0,0.8867
1088.0,0.8838
1089.0,0.8841
1090.0,0.8844
1091.0,0.8848
1092.0,0.8851
1093.0,0.8854
1094.0,0.8855
1095.0,0.8857
1096.0,0.8859
1097.0,0.886
1098.0,0.8862
1099.0,0.8862
1100.0,0.886
1101.0,0.8858
1102.0,0.8856
1103.0,0.8854
1104.0,0.8851
1105.0,0.8846
1106.0,0.8841
1107.0,0.8836
1108.0,0.8831
1109.0,0.8824
1110.0,0.8814
1111.0,0.8804
1112.0,0.8795
1113.0,0.8785
1114.0,0.8775
1115.0,0.8761
1116.0,0.8744
1117.0,0.8728
1118.0,0.8711
1119.0,0.8691
1120.0,0.8672
1121.0,0.8652
1122.0,0.8633
1123.0,0.8608
1124.0,0.8583
1125.0,0.8557
1126.0,0.8532
1127.0,0.8506
1128.0,0.8448
1129.0,0.8387
1130.0,0.8326
1131.0,0.8265
1132.0,0.8205
1133.0,0.8144
1134.0,0.8083
1135.0,0.8022
1136.0,0.7961
1137.0,0.79
1138.0,0.7839
1139.0,0.7778
1140.0,0.7717
1141.0,0.7661
1142.0,0.7604
1143.0,0.7499
1144.0,0.7394
1145.0,0.7334
1146.0,0.7309
1147.0,0.7284
1148.0,0.7243
1149.0,0.7204
1150.0,0.7177
1151.0,0.7175
1152.0,0.7175
1153.0,0.7357
1154.0,0.7455
1155.0,0.7507
1156.0,0.7475
1157.0,0.7405
1158.0,0.7335
1159.0,0.7266
1160.0,0.7196
1161.0,0.7185
1162.0,0.7247
1163.0,0.736
1164.0,0.7473
1165.0,0.7586
1166.0,0.7698
1167.0,0.778
1168.0,0.7796
1169.0,0.7788
1170.0,0.7779
1171.0,0.7769
1172.0,0.7761
1173.0,0.7753
1174.0,0.7747
1175.0,0.7756
1176.0,0.7767
1177.0,0.7778
1178.0,0.7791
1179.0,0.7804
1180.0,0.7817
1181.0,0.7835
1182.0,0.7856
1183.0,0.7876
1184.0,0.7903
1185.0,0.7937
1186.0,0.7988
1187.0,0.8043
1188.0,0.81
1189.0,0.8157
1190.0,0.8214
1191.0,0.8266
1192.0,0.8316
1193.0,0.8361
1194.0,0.84
1195.0,0.8438
1196.0,0.8472
1197.0,0.8506
1198.0,0.854
1199.0,0.8577
1200.0,0.8614
1201.0,0.8648
1202.0,0.8671
1203.0,0.8694
1204.0,0.8713
1205.0,0.8732
1206.0,0.875
1207.0,0.8766
1208.0,0.8783
1209.0,0.8796
1210.0,0.8808
1211.0,0.8818
1212.0,0.8822
1213.0,0.8826
1214.0,0.883
1215.0,0.8834
1216.0,0.8835
1217.0,0.8836
1218.0,0.8837
1219.0,0.8838
1220.0,0.8837
1221.0,0.88
1222.0,0.8834
1223.0,0.8833
1224.0,0.8832
1225.0,0.8828
1226.0,0.8824
1227.0,0.882
1228.0,0.8815
1229.0,0.8811
1230.0,0.8807
1231.0,0.8803
1232.0,0.879
1233.0,0.8778
1234.0,0.8765
1235.0,0.8753
1236.0,0.874
1237.0,0.8728
1238.0,0.8715
1239.0,0.8702
1240.0,0.869
1241.0,0.8677
1242.0,0.8664
1243.0,0.8646
1244.0,0.8627
1245.0,0.8608
1246.0,0.859
1247.0,0.8571
1248.0,0.8551
1249.0,0.8529
1250.0,0.8508
1251.0,0.8486
1252.0,0.8465
1253.0,0.844
1254.0,0.8416
1255.0,0.8391
1256.0,0.8366
1257.0,0.8341
1258.0,0.8317
1259.0,0.8292
1260.0,0.8257
1261.0,0.8222
1262.0,0.8187
1263.0,0.8151
1264.0,0.8122
1265.0,0.8093
1266.0,0.8065
1267.0,0.8036
1268.0,0.8008
1269.0,0.7974
1270.0,0.7937
1271.0,0.79
1272.0,0.7864
1273.0,0.7841
1274.0,0.7817
1275.0,0.7793
1276.0,0.7773
1277.0,0.7754
1278.0,0.7739
1279.0,0.7725
1280.0,0.7711
1281.0,0.7697
1282.0,0.7683
1283.0,0.767
1284.0,0.7657
1285.0,0.7644
1286.0,0.7633
1287.0,0.7621
1288.0,0.7609
1289.0,0.7598
1290.0,0.7586
1291.0,0.7574
1292.0,0.7563
1293.0,0.7561
1294.0,0.7561
1295.0,0.7569
1296.0,0.7589
1297.0,0.7628
1298.0,0.7662
1299.0,0.7673
1300.0,0.7667
1301.0,0.7569
1302.0,0.747
1303.0,0.7397
1304.0,0.7405
1305.0,0.7748
1306.0,0.7759
1307.0,0.7752
1308.0,0.7734
1309.0,0.7663
1310.0,0.7609
1311.0,0.7594
1312.0,0.7599
1313.0,0.7628
1314.0,0.7711
1315.0,0.7837
1316.0,0.7917
1317.0,0.7995
1318.0,0.8063
1319.0,0.8094
1320.0,0.8124
1321.0,0.813
1322.0,0.8128
1323.0,0.8106
1324.0,0.8107
1325.0,0.8092
1326.0,0.8073
1327.0,0.8053
1328.0,0.8024
1329.0,0.7984
1330.0,0.7951
1331.0,0.7919
1332.0,0.7884
1333.0,0.7847
1334.0,0.7812
1335.0,0.7784
1336.0,0.7768
1337.0,0.7753
1338.0,0.7738
1339.0,0.773
1340.0,0.7721
1341.0,0.7709
1342.0,0.7692
1343.0,0.7662
1344.0,0.7586
1345.0,0.748
1346.0,0.7334
1347.0,0.7166
1348.0,0.7056
1349.0,0.6953
1350.0,0.6871
1351.0,0.6794
1352.0,0.6693
1353.0,0.6524
1354.0,0.6354
1355.0,0.6184
1356.0,0.6014
1357.0,0.5843
1358.0,0.5678
1359.0,0.5543
1360.0,0.545
1361.0,0.5283
1362.0,0.5069
1363.0,0.4856
1364.0,0.4642
1365.0,0.4428
1366.0,0.4215
1367.0,0.4001
1368.0,0.3788
1369.0,0.3574
1370.0,0.336
1371.0,0.32
1372.0,0.3139
1373.0,0.31
1374.0,0.3076
1375.0,0.307
1376.0,0.3068
1377.0,0.2798
1378.0,0.2421
1379.0,0.2044
1380.0,0.1937
1381.0,0.1925
1382.0,0.1919
1383.0,0.1915
1384.0,0.1899
1385.0,0.1883
1386.0,0.1871
1387.0,0.1862
1388.0,0.2051
1389.0,0.2141
1390.0,0.221
1391.0,0.218
1392.0,0.1971
1393.0,0.1967
1394.0,0.2178
1395.0,0.2513
1396.0,0.2849
1397.0,0.3077
1398.0,0.3202
1399.0,0.3318
1400.0,0.3415
1401.0,0.3552
1402.0,0.3727
1403.0,0.4021
1404.0,0.443
1405.0,0.4839
1406.0,0.5248
1407.0,0.5657
1408.0,0.6057
1409.0,0.6352
1410.0,0.6785
1411.0,0.7022
1412.0,0.7145
1413.0,0.7269
1414.0,0.7385
1415.0,0.7496
1416.0,0.7603
1417.0,0.7705
1418.0,0.7764
1419.0,0.7808
1420.0,0.783
1421.0,0.7847
1422.0,0.7857
1423.0,0.7869
1424.0,0.7855
1425.0,0.7849
1426.0,0.7839
1427.0,0.7819
1428.0,0.7795
1429.0,0.7769
1430.0,0.7737
1431.0,0.7681
1432.0,0.7598
1433.0,0.7483
1434.0,0.734
1435.0,0.722
1436.0,0.7119
1437.0,0.7018
1438.0,0.6914
1439.0,0.6794
1440.0,0.6569
1441.0,0.6322
1442.0,0.6075
1443.0,0.5828
1444.0,0.5581
1445.0,0.5335
1446.0,0.5088
1447.0,0.4841
1448.0,0.4594
1449.0,0.4347
1450.0,0.41
1451.0,0.3854
1452.0,0.3607
1453.0,0.336
1454.0,0.3114
1455.0,0.2935
1456.0,0.2743
1457.0,0.2525
1458.0,0.2267
1459.0,0.2056
1460.0,0.1906
1461.0,0.1765
1462.0,0.1649
1463.0,0.1576
1464.0,0.1529
1465.0,0.1493
1466.0,0.1386
1467.0,0.1305
1468.0,0.1254
1469.0,0.1251
1470.0,0.1128
1471.0,0.0989
1472.0,0.095
1473.0,0.0937
1474.0,0.0933
1475.0,0.0979
1476.0,0.115
1477.0,0.1215
1478.0,0.1256
1479.0,0.1277
1480.0,0.1295
1481.0,0.1468
1482.0,0.166
1483.0,0.1851
1484.0,0.2094
1485.0,0.2268
1486.0,0.2399
1487.0,0.2567
1488.0,0.2721
1489.0,0.2854
1490.0,0.2968
1491.0,0.3594
1492.0,0.3912
1493.0,0.4096
1494.0,0.4459
1495.0,0.4745
1496.0,0.5077
1497.0,0.5409
1498.0,0.5741
1499.0,0.604
1500.0,0.6147
1501.0,0.6367
1502.0,0.6482
1503.0,0.6586
1504.0,0.6687
1505.0,0.6788
1506.0,0.7138
1507.0,0.7408
1508.0,0.7573
1509.0,0.7857
1510.0,0.7972
1511.0,0.8064
1512.0,0.8139
1513.0,0.8191
1514.0,0.8242
1515.0,0.8278
1516.0,0.8309
1517.0,0.834
1518.0,0.8369
1519.0,0.8395
1520.0,0.8421
1521.0,0.8443
1522.0,0.8455
1523.0,0.8467
1524.0,0.8473
1525.0,0.848
1526.0,0.8486
1527.0,0.8492
1528.0,0.8494
1529.0,0.8495
1530.0,0.8495
1531.0,0.8495
1532.0,0.8495
1533.0,0.8494
1534.0,0.8494
1535.0,0.8493
1536.0,0.8493
1537.0,0.8492
1538.0,0.8492
1539.0,0.8491
1540.0,0.849
1541.0,0.849
1542.0,0.8486
1543.0,0.8482
1544.0,0.8478
1545.0,0.8474
1546.0,0.8471
1547.0,0.8467
1548.0,0.8462
1549.0,0.8458
1550.0,0.8454
1551.0,0.8447
1552.0,0.844
1553.0,0.8434
1554.0,0.8427
1555.0,0.8423
1556.0,0.842
1557.0,0.8418
1558.0,0.8416
1559.0,0.8413
1560.0,0.8406
1561.0,0.8399
1562.0,0.8392
1563.0,0.8379
1564.0,0.836
1565.0,0.8341
1566.0,0.8322
1567.0,0.8318
1568.0,0.8322
1569.0,0.8326
1570.0,0.833
1571.0,0.8334
1572.0,0.8338
1573.0,0.8342
1574.0,0.8347
1575.0,0.8351
1576.0,0.8356
1577.0,0.8361
1578.0,0.8365
1579.0,0.8371
1580.0,0.838
1581.0,0.8389
1582.0,0.8392
1583.0,0.8396
1584.0,0.84
1585.0,0.8404
1586.0,0.8408
1587.0,0.8411
1588.0,0.8413
1589.0,0.8417
1590.0,0.842
1591.0,0.8423
1592.0,0.8427
1593.0,0.8431
1594.0,0.8436
1595.0,0.844
1596.0,0.8444
1597.0,0.8449
1598.0,0.8453
1599.0,0.846
1600.0,0.8466
1601.0,0.8473
1602.0,0.8479
1603.0,0.8482
1604.0,0.8485
1605.0,0.8488
1606.0,0.849
1607.0,0.8492
1608.0,0.8494
1609.0,0.8496
1610.0,0.8498
1611.0,0.85
1612.0,0.8502
1613.0,0.8504
1614.0,0.8505
1615.0,0.8506
1616.0,0.8508
1617.0,0.8509
1618.0,0.851
1619.0,0.8511
1620.0,0.8513
1621.0,0.8514
1622.0,0.8515
1623.0,0.8516
1624.0,0.8518
1625.0,0.8515
1626.0,0.8513
1627.0,0.851
1628.0,0.8508
1629.0,0.8505
1630.0,0.8503
1631.0,0.85
1632.0,0.8498
1633.0,0.8496
1634.0,0.8493
1635.0,0.8491
1636.0,0.8489
1637.0,0.8487
1638.0,0.8484
1639.0,0.8482
1640.0,0.848
1641.0,0.8477
1642.0,0.8475
1643.0,0.8473
1644.0,0.847
1645.0,0.8466
1646.0,0.8463
1647.0,0.846
1648.0,0.8457
1649.0,0.8454
1650.0,0.845
1651.0,0.8445
1652.0,0.844
1653.0,0.8435
1654.0,0.843
1655.0,0.8425
1656.0,0.8421
1657.0,0.8416
1658.0,0.8411
1659.0,0.8407
1660.0,0.8402
1661.0,0.8397
1662.0,0.8393
1663.0,0.8388
1664.0,0.8383
1665.0,0.8379
1666.0,0.8374
1667.0,0.8369
1668.0,0.8366
1669.0,0.8364
1670.0,0.8362
1671.0,0.836
1672.0,0.836
1673.0,0.8362
1674.0,0.8365
1675.0,0.8369
1676.0,0.8373
1677.0,0.8377
1678.0,0.838
1679.0,0.8384
1680.0,0.8387
1681.0,0.8391
1682.0,0.8394
1683.0,0.8397
1684.0,0.84
1685.0,0.8403
1686.0,0.8407
1687.0,0.841
1688.0,0.8413
1689.0,0.8416
1690.0,0.842
1691.0,0.8424
1692.0,0.8427
1693.0,0.8429
1694.0,0.843
1695.0,0.8432
1696.0,0.8434
1697.0,0.8435
1698.0,0.8437
1699.0,0.8439
1700.0,0.8441
1701.0,0.8442
1702.0,0.8444
1703.0,0.8446
1704.0,0.8448
1705.0,0.8449
1706.0,0.8451
1707.0,0.8453
1708.0,0.8455
1709.0,0.8456
1710.0,0.8458
1711.0,0.846
1712.0,0.8462
1713.0,0.8463
1714.0,0.8465
1715.0,0.8467
1716.0,0.8469
1717.0,0.847
1718.0,0.8472
1719.0,0.8474
1720.0,0.8476
1721.0,0.8477
1722.0,0.8479
1723.0,0.848
1724.0,0.8481
1725.0,0.8483
1726.0,0.8484
1727.0,0.8486
1728.0,0.8487
1729.0,0.8488
1730.0,0.849
1731.0,0.8491
1732.0,0.8492
1733.0,0.8494
1734.0,0.8495
1735.0,0.8497
1736.0,0.8498
1737.0,0.8499
1738.0,0.8501
1739.0,0.8502
1740.0,0.8504
1741.0,0.8505
1742.0,0.8506
1743.0,0.8508
1744.0,0.8509
1745.0,0.8511
1746.0,0.8512
1747.0,0.8513
1748.0,0.8515
1749.0,0.8516
1750.0,0.8518
1751.0,0.8519
1752.0,0.852
1753.0,0.8522
1754.0,0.8523
1755.0,0.8523
1756.0,0.8524
1757.0,0.8525
1758.0,0.8525
1759.0,0.8526
1760.0,0.8526
1761.0,0.8527
1762.0,0.8528
1763.0,0.8528
1764.0,0.8529
1765.0,0.8531
1766.0,0.8533
1767.0,0.8535
1768.0,0.8537
1769.0,0.8542
1770.0,0.8548
1771.0,0.8555
1772.0,0.8561
1773.0,0.8568
1774.0,0.8574
1775.0,0.858
1776.0,0.8585
1777.0,0.8582
1778.0,0.8581
1779.0,0.858
1780.0,0.8579
1781.0,0.8578
1782.0,0.8577
1783.0,0.8575
1784.0,0.8574
1785.0,0.8573
1786.0,0.8572
1787.0,0.857
1788.0,0.8569
1789.0,0.8567
1790.0,0.8565
1791.0,0.8564
1792.0,0.8563
1793.0,0.8563
1794.0,0.8563
1795.0,0.8563
1796.0,0.8564
1797.0,0.8567
1798.0,0.857
1799.0,0.8573
1800.0,0.8576
1801.0,0.8579
1802.0,0.8582
1803.0,0.8586
1804.0,0.8591
1805.0,0.8595
1806.0,0.86
1807.0,0.8601
1808.0,0.8601
1809.0,0.8601
1810.0,0.8602
1811.0,0.8602
1812.0,0.8602
1813.0,0.8601
1814.0,0.8599
1815.0,0.8598
1816.0,0.8597
1817.0,0.8595
1818.0,0.8593
1819.0,0.8591
1820.0,0.859
1821.0,0.8588
1822.0,0.8586
1823.0,0.8584
1824.0,0.8582
1825.0,0.858
1826.0,0.8577
1827.0,0.8574
1828.0,0.8571
1829.0,0.8568
1830.0,0.8565
1831.0,0.8562
1832.0,0.8561
1833.0,0.8562
1834.0,0.8563
1835.0,0.8564
1836.0,0.8565
1837.0,0.8566
1838.0,0.8566
1839.0,0.8567
1840.0,0.8568
1841.0,0.8569
1842.0,0.857
1843.0,0.8571
1844.0,0.8573
1845.0,0.8575
1846.0,0.8577
1847.0,0.858
1848.0,0.8582
1849.0,0.8584
1850.0,0.8587
1851.0,0.8589
1852.0,0.8592
1853.0,0.8594
1854.0,0.8596
1855.0,0.8599
1856.0,0.8601
1857.0,0.8604
1858.0,0.8606
1859.0,0.8608
1860.0,0.861
1861.0,0.8612
1862.0,0.8613
1863.0,0.8614
1864.0,0.8615
1865.0,0.8616
1866.0,0.8618
1867.0,0.8619
1868.0,0.8619
1869.0,0.8619
1870.0,0.8618
1871.0,0.8618
1872.0,0.8617
1873.0,0.8616
1874.0,0.8616
1875.0,0.8615
1876.0,0.8615
1877.0,0.8614
1878.0,0.8614
1879.0,0.8614
1880.0,0.8613
1881.0,0.8613
1882.0,0.8613
1883.0,0.8612
1884.0,0.8612
1885.0,0.8613
1886.0,0.8614
1887.0,0.8615
1888.0,0.8616
1889.0,0.8616
1890.0,0.8617
1891.0,0.8618
1892.0,0.8619
1893.0,0.862
1894.0,0.8621
1895.0,0.8622
1896.0,0.8623
1897.0,0.8624
1898.0,0.8624
1899.0,0.8625
1900.0,0.8626
1901.0,0.8627
1902.0,0.8628
1903.0,0.8626
1904.0,0.8624
1905.0,0.8622
1906.0,0.862
1907.0,0.8618
1908.0,0.8617
1909.0,0.8615
1910.0,0.8613
1911.0,0.8611
1912.0,0.8609
1913.0,0.8607
1914.0,0.8605
1915.0,0.8603
1916.0,0.8602
1917.0,0.8599
1918.0,0.8596
1919.0,0.8593
1920.0,0.8591
1921.0,0.8588
1922.0,0.8585
